Sector,Window,Selection,Regression,Scale,Response,Lag,Variable,Target,Goal,Method,Feature,In-AUC,In-Brier,In-LL,Out-AUC,Out-Brier,Out-LL
FinEle,126,dynamic,quantile,daily,MI,63,lambda_j,recession,explain,xgboost,lasso,1,0.0002,0.0074,0.4015,0.2894,2.0715
FinEle,126,dynamic,quantile,daily,MI,63,lambda_j,recession,explain,xgboost,lasso_company,1,0,0.0024,0.4259,0.2676,1.8276
FinEle,126,dynamic,quantile,daily,MI,63,lambda_j,recession,explain,xgboost,lasso_day,1,0,0.002,0.4973,0.2613,2.0011
FinEle,126,dynamic,quantile,daily,MI,63,lambda_j,recession,predict,logistic,none,1,0.0005,0.0094,0.3053,0.4055,8.0175
FinEle,126,dynamic,quantile,daily,MI,63,lambda_j,recession,predict,logistic,lasso,0.7915,0.1279,0.3997,0.2842,0.2578,2.3225
FinEle,126,dynamic,quantile,daily,MI,63,lambda_j,recession,predict,logistic,lasso_company,0.8242,0.1224,0.3789,0.2987,0.2647,2.3844
FinEle,126,dynamic,quantile,daily,MI,63,lambda_j,recession,predict,logistic,lasso_day,0.8615,0.1074,0.3385,0.2798,0.2995,3.291
FinEle,126,dynamic,quantile,daily,MI,63,lambda_j,recession,predict,asym logistic,none,1,0.0007,0.0101,0.3055,0.4146,8.2463
FinEle,126,dynamic,quantile,daily,MI,63,lambda_j,recession,predict,asym logistic,lasso,0.7968,0.1669,0.5034,0.2931,0.2957,2.6851
FinEle,126,dynamic,quantile,daily,MI,63,lambda_j,recession,predict,asym logistic,lasso_company,0.829,0.1563,0.478,0.3052,0.3024,2.7363
FinEle,126,dynamic,quantile,daily,MI,63,lambda_j,recession,predict,asym logistic,lasso_day,0.871,0.1378,0.4274,0.2682,0.3582,3.524
FinEle,126,dynamic,quantile,daily,MI,63,lambda_j,recession,predict,xgboost,none,1,0,0.0009,0.5468,0.2528,1.952
FinEle,126,dynamic,quantile,daily,MI,63,lambda_j,recession,predict,xgboost,lasso,1,0.0001,0.0058,0.4082,0.284,2.1057
FinEle,126,dynamic,quantile,daily,MI,63,lambda_j,recession,predict,xgboost,lasso_company,1,0,0.0024,0.4091,0.3098,2.0616
FinEle,126,dynamic,quantile,daily,MI,63,lambda_j,recession,predict,xgboost,lasso_day,1,0,0.0014,0.4941,0.2676,2.1397
FinEle,126,dynamic,quantile,daily,Adj_MI,21,frm,recession,explain,logistic,none,0.6609,0.1619,0.4999,0.7283,0.1822,0.5493
FinEle,126,dynamic,quantile,daily,Adj_MI,21,frm,recession,explain,logistic,lasso,0.6609,0.1619,0.4999,0.7283,0.1822,0.5493
FinEle,126,dynamic,quantile,daily,Adj_MI,21,frm,recession,explain,logistic,lasso_company,0.6609,0.1619,0.4999,0.7283,0.1822,0.5493
FinEle,126,dynamic,quantile,daily,Adj_MI,21,frm,recession,explain,logistic,lasso_day,0.6609,0.1619,0.4999,0.7283,0.1822,0.5493
FinEle,126,dynamic,quantile,daily,Adj_MI,21,frm,recession,explain,asym logistic,none,0.663,0.2214,0.634,0.7313,0.2613,0.7352
FinEle,126,dynamic,quantile,daily,Adj_MI,21,frm,recession,explain,asym logistic,lasso,0.663,0.2214,0.634,0.7313,0.2613,0.7352
FinEle,126,dynamic,quantile,daily,Adj_MI,21,frm,recession,explain,asym logistic,lasso_company,0.663,0.2214,0.634,0.7313,0.2613,0.7352
FinEle,126,dynamic,quantile,daily,Adj_MI,21,frm,recession,explain,asym logistic,lasso_day,0.663,0.2214,0.634,0.7313,0.2613,0.7352
FinEle,126,dynamic,quantile,daily,Adj_MI,21,frm,recession,explain,xgboost,none,1,0.0068,0.06,0.3936,0.31,1.263
FinEle,126,dynamic,quantile,daily,Adj_MI,21,frm,recession,explain,xgboost,lasso,1,0.0068,0.06,0.3936,0.31,1.263
FinEle,126,dynamic,quantile,daily,Adj_MI,21,frm,recession,explain,xgboost,lasso_company,1,0.0068,0.06,0.3936,0.31,1.263
FinEle,126,dynamic,quantile,daily,Adj_MI,21,frm,recession,explain,xgboost,lasso_day,1,0.0068,0.06,0.3936,0.31,1.263
FinEle,126,dynamic,quantile,daily,Adj_MI,21,frm,recession,predict,logistic,none,0.6697,0.1623,0.4998,0.725,0.1912,0.5715
FinEle,126,dynamic,quantile,daily,Adj_MI,21,frm,recession,predict,logistic,lasso,0.6697,0.1623,0.4998,0.725,0.1912,0.5715
FinEle,126,dynamic,quantile,daily,Adj_MI,21,frm,recession,predict,logistic,lasso_company,0.6697,0.1623,0.4998,0.725,0.1912,0.5715
FinEle,126,dynamic,quantile,daily,Adj_MI,21,frm,recession,predict,logistic,lasso_day,0.6697,0.1623,0.4998,0.725,0.1912,0.5715
FinEle,126,dynamic,quantile,daily,Adj_MI,21,frm,recession,predict,asym logistic,none,0.6715,0.2203,0.6336,0.729,0.2698,0.777
FinEle,126,dynamic,quantile,daily,Adj_MI,21,frm,recession,predict,asym logistic,lasso,0.6715,0.2203,0.6336,0.729,0.2698,0.777
FinEle,126,dynamic,quantile,daily,Adj_MI,21,frm,recession,predict,asym logistic,lasso_company,0.6715,0.2203,0.6336,0.729,0.2698,0.777
FinEle,126,dynamic,quantile,daily,Adj_MI,21,frm,recession,predict,asym logistic,lasso_day,0.6715,0.2203,0.6336,0.729,0.2698,0.777
FinEle,126,dynamic,quantile,daily,Adj_MI,21,frm,recession,predict,xgboost,none,1,0.0072,0.0608,0.4572,0.2994,1.2341
FinEle,126,dynamic,quantile,daily,Adj_MI,21,frm,recession,predict,xgboost,lasso,1,0.0072,0.0608,0.4572,0.2994,1.2341
FinEle,126,dynamic,quantile,daily,Adj_MI,21,frm,recession,predict,xgboost,lasso_company,1,0.0072,0.0608,0.4572,0.2994,1.2341
FinEle,126,dynamic,quantile,daily,Adj_MI,21,frm,recession,predict,xgboost,lasso_day,1,0.0072,0.0608,0.4572,0.2994,1.2341
FinEle,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,explain,logistic,none,0.8696,0.1081,0.3496,0.6014,0.2968,1.4406
FinEle,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,explain,logistic,lasso,0.7385,0.1404,0.4446,0.7003,0.2682,0.8847
FinEle,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,explain,logistic,lasso_company,0.7423,0.1446,0.4521,0.7227,0.2502,0.8146
FinEle,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,explain,logistic,lasso_day,0.7835,0.1347,0.4271,0.6016,0.273,0.9417
FinEle,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,explain,asym logistic,none,0.8816,0.1413,0.4446,0.6056,0.3454,1.6842
FinEle,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,explain,asym logistic,lasso,0.7468,0.1901,0.5625,0.6989,0.32,1.1444
FinEle,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,explain,asym logistic,lasso_company,0.7523,0.1931,0.5719,0.7254,0.3056,1.077
FinEle,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,explain,asym logistic,lasso_day,0.8014,0.1797,0.5417,0.6013,0.3264,1.1879
FinEle,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,explain,xgboost,none,1,0,0.0017,0.4287,0.3355,1.4696
FinEle,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,explain,xgboost,lasso,1,0.0004,0.0112,0.5187,0.2929,1.2844
FinEle,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,explain,xgboost,lasso_company,1,0.0001,0.0053,0.435,0.3256,1.4136
FinEle,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,explain,xgboost,lasso_day,1,0,0.0031,0.4784,0.309,1.3698
FinEle,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,predict,logistic,none,0.8832,0.1005,0.329,0.6206,0.3065,1.6418
FinEle,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,predict,logistic,lasso,0.7701,0.1354,0.4284,0.7238,0.279,1.0197
FinEle,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,predict,logistic,lasso_company,0.7754,0.1404,0.4376,0.6671,0.2629,0.9826
FinEle,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,predict,logistic,lasso_day,0.8103,0.1273,0.4055,0.6336,0.2957,1.2468
FinEle,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,predict,asym logistic,none,0.8937,0.1325,0.4172,0.6327,0.3436,1.7974
FinEle,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,predict,asym logistic,lasso,0.778,0.1811,0.5409,0.7253,0.3182,1.2228
FinEle,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,predict,asym logistic,lasso_company,0.7829,0.1842,0.5517,0.6733,0.3167,1.1986
FinEle,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,predict,asym logistic,lasso_day,0.8198,0.1695,0.512,0.6382,0.3291,1.4261
FinEle,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,predict,xgboost,none,1,0,0.0017,0.466,0.3288,1.5306
FinEle,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,predict,xgboost,lasso,1,0.0002,0.0094,0.5266,0.3147,1.4154
FinEle,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,predict,xgboost,lasso_company,1,0.0001,0.0053,0.5035,0.3054,1.499
FinEle,126,dynamic,quantile,daily,Adj_MI,21,lambda_j,recession,predict,xgboost,lasso_day,1,0,0.003,0.452,0.325,1.5972
FinEle,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,explain,logistic,none,0.6839,0.1601,0.4934,0.7125,0.2016,0.5989
FinEle,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,explain,logistic,lasso,0.6839,0.1601,0.4934,0.7125,0.2016,0.5989
FinEle,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,explain,logistic,lasso_company,0.6839,0.1601,0.4934,0.7125,0.2016,0.5989
FinEle,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,explain,logistic,lasso_day,0.6839,0.1601,0.4934,0.7125,0.2016,0.5989
FinEle,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,explain,asym logistic,none,0.688,0.2158,0.6223,0.6984,0.2787,0.8085
FinEle,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,explain,asym logistic,lasso,0.688,0.2158,0.6223,0.6984,0.2787,0.8085
FinEle,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,explain,asym logistic,lasso_company,0.688,0.2158,0.6223,0.6984,0.2787,0.8085
FinEle,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,explain,asym logistic,lasso_day,0.688,0.2158,0.6223,0.6984,0.2787,0.8085
FinEle,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,explain,xgboost,none,1,0.001,0.0202,0.4022,0.3484,1.7554
FinEle,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,explain,xgboost,lasso,1,0.001,0.0202,0.4022,0.3484,1.7554
FinEle,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,explain,xgboost,lasso_company,1,0.001,0.0202,0.4022,0.3484,1.7554
FinEle,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,explain,xgboost,lasso_day,1,0.001,0.0202,0.4022,0.3484,1.7554
FinEle,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,predict,logistic,none,0.7048,0.1576,0.4856,0.713,0.2072,0.6169
FinEle,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,predict,logistic,lasso,0.7048,0.1576,0.4856,0.713,0.2072,0.6169
FinEle,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,predict,logistic,lasso_company,0.7048,0.1576,0.4856,0.713,0.2072,0.6169
FinEle,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,predict,logistic,lasso_day,0.7048,0.1576,0.4856,0.713,0.2072,0.6169
FinEle,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,predict,asym logistic,none,0.7091,0.2105,0.6118,0.6933,0.285,0.8356
FinEle,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,predict,asym logistic,lasso,0.7091,0.2105,0.6118,0.6933,0.285,0.8356
FinEle,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,predict,asym logistic,lasso_company,0.7091,0.2105,0.6118,0.6933,0.285,0.8356
FinEle,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,predict,asym logistic,lasso_day,0.7091,0.2105,0.6118,0.6933,0.285,0.8356
FinEle,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,predict,xgboost,none,1,0.0016,0.0246,0.4468,0.3318,1.6684
FinEle,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,predict,xgboost,lasso,1,0.0016,0.0246,0.4468,0.3318,1.6684
FinEle,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,predict,xgboost,lasso_company,1,0.0016,0.0246,0.4468,0.3318,1.6684
FinEle,126,dynamic,quantile,daily,Adj_MI,63,frm,recession,predict,xgboost,lasso_day,1,0.0016,0.0246,0.4468,0.3318,1.6684
FinEle,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,explain,logistic,none,0.9896,0.016,0.06,0.4818,0.4508,7.902
FinEle,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,explain,logistic,lasso,0.7712,0.1356,0.4275,0.673,0.2858,1.2265
FinEle,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,explain,logistic,lasso_company,0.8166,0.1242,0.395,0.6222,0.2951,1.5799
FinEle,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,explain,logistic,lasso_day,0.8148,0.1205,0.3868,0.5823,0.3174,1.6635
FinEle,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,explain,asym logistic,none,0.9905,0.0196,0.0744,0.4723,0.4751,8.3038
FinEle,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,explain,asym logistic,lasso,0.7822,0.1796,0.5383,0.667,0.3291,1.4586
FinEle,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,explain,asym logistic,lasso_company,0.8251,0.1639,0.496,0.6259,0.3463,1.7902
FinEle,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,explain,asym logistic,lasso_day,0.8289,0.1622,0.4898,0.581,0.3498,1.9225
FinEle,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,explain,xgboost,none,1,0,0.0012,0.4502,0.3256,1.5651
FinEle,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,explain,xgboost,lasso,1,0.0002,0.0076,0.5413,0.3177,1.6719
FinEle,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,explain,xgboost,lasso_company,1,0,0.0034,0.4681,0.3246,1.9286
FinEle,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,explain,xgboost,lasso_day,1,0,0.0024,0.4584,0.3403,1.6066
FinEle,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,predict,logistic,none,0.9932,0.0125,0.0519,0.427,0.4899,9.4095
FinEle,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,predict,logistic,lasso,0.8026,0.1328,0.4182,0.6792,0.2784,1.1946
FinEle,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,predict,logistic,lasso_company,0.8293,0.1184,0.3789,0.638,0.3172,1.8034
FinEle,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,predict,logistic,lasso_day,0.819,0.1214,0.386,0.6071,0.3129,1.784
FinEle,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,predict,asym logistic,none,0.9943,0.0147,0.0629,0.4218,0.5035,9.9617
FinEle,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,predict,asym logistic,lasso,0.8108,0.1732,0.5259,0.6763,0.3151,1.4028
FinEle,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,predict,asym logistic,lasso_company,0.8349,0.1586,0.4757,0.6417,0.356,1.9427
FinEle,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,predict,asym logistic,lasso_day,0.8263,0.1615,0.4867,0.6082,0.3402,2.0161
FinEle,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,predict,xgboost,none,1,0,0.0012,0.4544,0.3276,1.6142
FinEle,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,predict,xgboost,lasso,1,0.0001,0.0068,0.5576,0.3163,1.6399
FinEle,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,predict,xgboost,lasso_company,1,0,0.0031,0.5148,0.3313,1.8795
FinEle,126,dynamic,quantile,daily,Adj_MI,63,lambda_j,recession,predict,xgboost,lasso_day,1,0,0.003,0.4876,0.324,1.521
FinEle,126,dynamic,quantile,daily,SI,21,frm,recession,explain,logistic,none,0.7844,0.1018,0.3423,0.7738,0.1121,0.376
FinEle,126,dynamic,quantile,daily,SI,21,frm,recession,explain,logistic,lasso,0.7844,0.1018,0.3423,0.7738,0.1121,0.376
FinEle,126,dynamic,quantile,daily,SI,21,frm,recession,explain,logistic,lasso_company,0.7844,0.1018,0.3423,0.7738,0.1121,0.376
FinEle,126,dynamic,quantile,daily,SI,21,frm,recession,explain,logistic,lasso_day,0.7844,0.1018,0.3423,0.7738,0.1121,0.376
FinEle,126,dynamic,quantile,daily,SI,21,frm,recession,explain,asym logistic,none,0.7863,0.1807,0.5461,0.7781,0.227,0.6968
FinEle,126,dynamic,quantile,daily,SI,21,frm,recession,explain,asym logistic,lasso,0.7863,0.1807,0.5461,0.7781,0.227,0.6968
FinEle,126,dynamic,quantile,daily,SI,21,frm,recession,explain,asym logistic,lasso_company,0.7863,0.1807,0.5461,0.7781,0.227,0.6968
FinEle,126,dynamic,quantile,daily,SI,21,frm,recession,explain,asym logistic,lasso_day,0.7863,0.1807,0.5461,0.7781,0.227,0.6968
FinEle,126,dynamic,quantile,daily,SI,21,frm,recession,explain,xgboost,none,1,0.0016,0.0236,0.56,0.2091,1.0411
FinEle,126,dynamic,quantile,daily,SI,21,frm,recession,explain,xgboost,lasso,1,0.0016,0.0236,0.56,0.2091,1.0411
FinEle,126,dynamic,quantile,daily,SI,21,frm,recession,explain,xgboost,lasso_company,1,0.0016,0.0236,0.56,0.2091,1.0411
FinEle,126,dynamic,quantile,daily,SI,21,frm,recession,explain,xgboost,lasso_day,1,0.0016,0.0236,0.56,0.2091,1.0411
FinEle,126,dynamic,quantile,daily,SI,21,frm,recession,predict,logistic,none,0.788,0.1046,0.3472,0.7844,0.1158,0.3835
FinEle,126,dynamic,quantile,daily,SI,21,frm,recession,predict,logistic,lasso,0.788,0.1046,0.3472,0.7844,0.1158,0.3835
FinEle,126,dynamic,quantile,daily,SI,21,frm,recession,predict,logistic,lasso_company,0.788,0.1046,0.3472,0.7844,0.1158,0.3835
FinEle,126,dynamic,quantile,daily,SI,21,frm,recession,predict,logistic,lasso_day,0.788,0.1046,0.3472,0.7844,0.1158,0.3835
FinEle,126,dynamic,quantile,daily,SI,21,frm,recession,predict,asym logistic,none,0.7888,0.1818,0.552,0.7845,0.2316,0.7276
FinEle,126,dynamic,quantile,daily,SI,21,frm,recession,predict,asym logistic,lasso,0.7888,0.1818,0.552,0.7845,0.2316,0.7276
FinEle,126,dynamic,quantile,daily,SI,21,frm,recession,predict,asym logistic,lasso_company,0.7888,0.1818,0.552,0.7845,0.2316,0.7276
FinEle,126,dynamic,quantile,daily,SI,21,frm,recession,predict,asym logistic,lasso_day,0.7888,0.1818,0.552,0.7845,0.2316,0.7276
FinEle,126,dynamic,quantile,daily,SI,21,frm,recession,predict,xgboost,none,1,0.0021,0.0264,0.5538,0.213,1.0418
FinEle,126,dynamic,quantile,daily,SI,21,frm,recession,predict,xgboost,lasso,1,0.0021,0.0264,0.5538,0.213,1.0418
FinEle,126,dynamic,quantile,daily,SI,21,frm,recession,predict,xgboost,lasso_company,1,0.0021,0.0264,0.5538,0.213,1.0418
FinEle,126,dynamic,quantile,daily,SI,21,frm,recession,predict,xgboost,lasso_day,1,0.0021,0.0264,0.5538,0.213,1.0418
FinEle,126,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,logistic,none,0.9346,0.0546,0.1905,0.5254,0.2122,2.584
FinEle,126,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,logistic,lasso,0.8353,0.0849,0.2914,0.6906,0.1907,0.7807
FinEle,126,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,logistic,lasso_company,0.8384,0.0844,0.2904,0.6744,0.1947,0.8445
FinEle,126,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,logistic,lasso_day,0.8717,0.0777,0.266,0.5837,0.198,0.9762
FinEle,126,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,asym logistic,none,0.9447,0.0916,0.3042,0.5204,0.2698,3.0967
FinEle,126,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,asym logistic,lasso,0.8471,0.147,0.4595,0.6923,0.2586,1.1766
FinEle,126,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,asym logistic,lasso_company,0.8492,0.1478,0.459,0.6636,0.2634,1.2336
FinEle,126,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,asym logistic,lasso_day,0.8915,0.1321,0.4262,0.5668,0.273,1.3649
FinEle,126,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,xgboost,none,1,0,0.001,0.4977,0.2088,1.1978
FinEle,126,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,xgboost,lasso,1,0,0.0028,0.647,0.1874,1.1174
FinEle,126,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,xgboost,lasso_company,1,0,0.002,0.6511,0.193,1.0597
FinEle,126,dynamic,quantile,daily,SI,21,lambda_j,recession,explain,xgboost,lasso_day,1,0,0.0013,0.575,0.1836,1.0223
FinEle,126,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,logistic,none,0.9172,0.0628,0.219,0.4932,0.2256,1.8278
FinEle,126,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,logistic,lasso,0.8437,0.0891,0.2992,0.7674,0.1848,0.7133
FinEle,126,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,logistic,lasso_company,0.837,0.0901,0.3028,0.7416,0.1805,0.7746
FinEle,126,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,logistic,lasso_day,0.8665,0.0844,0.2824,0.6605,0.1948,1.0098
FinEle,126,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,asym logistic,none,0.9353,0.1004,0.3507,0.4899,0.2888,2.5259
FinEle,126,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,asym logistic,lasso,0.8584,0.1482,0.4729,0.775,0.2541,1.1712
FinEle,126,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,asym logistic,lasso_company,0.8515,0.1525,0.4785,0.7391,0.2422,1.1115
FinEle,126,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,asym logistic,lasso_day,0.8914,0.1328,0.4461,0.6469,0.2505,1.5812
FinEle,126,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,xgboost,none,1,0,0.001,0.5454,0.2091,1.2546
FinEle,126,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,xgboost,lasso,1,0,0.0027,0.6424,0.1717,0.9867
FinEle,126,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,xgboost,lasso_company,1,0,0.0019,0.6423,0.178,0.9965
FinEle,126,dynamic,quantile,daily,SI,21,lambda_j,recession,predict,xgboost,lasso_day,1,0,0.0013,0.6669,0.171,0.9778
FinEle,126,dynamic,quantile,daily,SI,63,frm,recession,explain,logistic,none,0.7947,0.1014,0.3391,0.7719,0.1251,0.4094
FinEle,126,dynamic,quantile,daily,SI,63,frm,recession,explain,logistic,lasso,0.7947,0.1014,0.3391,0.7719,0.1251,0.4094
FinEle,126,dynamic,quantile,daily,SI,63,frm,recession,explain,logistic,lasso_company,0.7947,0.1014,0.3391,0.7719,0.1251,0.4094
FinEle,126,dynamic,quantile,daily,SI,63,frm,recession,explain,logistic,lasso_day,0.7947,0.1014,0.3391,0.7719,0.1251,0.4094
FinEle,126,dynamic,quantile,daily,SI,63,frm,recession,explain,asym logistic,none,0.7983,0.1775,0.5379,0.7732,0.2394,0.7626
FinEle,126,dynamic,quantile,daily,SI,63,frm,recession,explain,asym logistic,lasso,0.7983,0.1775,0.5379,0.7732,0.2394,0.7626
FinEle,126,dynamic,quantile,daily,SI,63,frm,recession,explain,asym logistic,lasso_company,0.7983,0.1775,0.5379,0.7732,0.2394,0.7626
FinEle,126,dynamic,quantile,daily,SI,63,frm,recession,explain,asym logistic,lasso_day,0.7983,0.1775,0.5379,0.7732,0.2394,0.7626
FinEle,126,dynamic,quantile,daily,SI,63,frm,recession,explain,xgboost,none,1,0.0002,0.0066,0.5813,0.2292,1.3004
FinEle,126,dynamic,quantile,daily,SI,63,frm,recession,explain,xgboost,lasso,1,0.0002,0.0066,0.5813,0.2292,1.3004
FinEle,126,dynamic,quantile,daily,SI,63,frm,recession,explain,xgboost,lasso_company,1,0.0002,0.0066,0.5813,0.2292,1.3004
FinEle,126,dynamic,quantile,daily,SI,63,frm,recession,explain,xgboost,lasso_day,1,0.0002,0.0066,0.5813,0.2292,1.3004
FinEle,126,dynamic,quantile,daily,SI,63,frm,recession,predict,logistic,none,0.7939,0.1029,0.3414,0.7566,0.1363,0.4429
FinEle,126,dynamic,quantile,daily,SI,63,frm,recession,predict,logistic,lasso,0.7939,0.1029,0.3414,0.7566,0.1363,0.4429
FinEle,126,dynamic,quantile,daily,SI,63,frm,recession,predict,logistic,lasso_company,0.7939,0.1029,0.3414,0.7566,0.1363,0.4429
FinEle,126,dynamic,quantile,daily,SI,63,frm,recession,predict,logistic,lasso_day,0.7939,0.1029,0.3414,0.7566,0.1363,0.4429
FinEle,126,dynamic,quantile,daily,SI,63,frm,recession,predict,asym logistic,none,0.7987,0.1776,0.5398,0.7474,0.2438,0.8271
FinEle,126,dynamic,quantile,daily,SI,63,frm,recession,predict,asym logistic,lasso,0.7987,0.1776,0.5398,0.7474,0.2438,0.8271
FinEle,126,dynamic,quantile,daily,SI,63,frm,recession,predict,asym logistic,lasso_company,0.7987,0.1776,0.5398,0.7474,0.2438,0.8271
FinEle,126,dynamic,quantile,daily,SI,63,frm,recession,predict,asym logistic,lasso_day,0.7987,0.1776,0.5398,0.7474,0.2438,0.8271
FinEle,126,dynamic,quantile,daily,SI,63,frm,recession,predict,xgboost,none,1,0.0002,0.007,0.5518,0.2179,1.3288
FinEle,126,dynamic,quantile,daily,SI,63,frm,recession,predict,xgboost,lasso,1,0.0002,0.007,0.5518,0.2179,1.3288
FinEle,126,dynamic,quantile,daily,SI,63,frm,recession,predict,xgboost,lasso_company,1,0.0002,0.007,0.5518,0.2179,1.3288
FinEle,126,dynamic,quantile,daily,SI,63,frm,recession,predict,xgboost,lasso_day,1,0.0002,0.007,0.5518,0.2179,1.3288
FinEle,126,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,logistic,none,1,0.0001,0.0029,0.4164,0.2863,5.1125
FinEle,126,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,logistic,lasso,0.8644,0.0808,0.2731,0.6796,0.1931,0.8814
FinEle,126,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,logistic,lasso_company,0.8705,0.08,0.2715,0.6949,0.2098,1.1488
FinEle,126,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,logistic,lasso_day,0.8948,0.071,0.2416,0.5195,0.2287,1.7682
FinEle,126,dynamic,quantile,daily,SI,63,lambda_j,recession,explain,asym logistic,none,1,0.0001,0.0031,0.4173,0.2969,5.3488
